8.179: [Full GC 8.179: [Tenured: 140K->116K(1408K), 0.0047917 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048596 secs]
8.184: [Full GC 8.184: [Tenured: 116K->128K(1408K), 0.0047129 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047785 secs]
8.189: [Full GC 8.189: [Tenured: 128K->128K(1408K), 0.0049554 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050230 secs]
8.194: [Full GC 8.194: [Tenured: 128K->140K(1408K), 0.0046134 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046785 secs]
8.200: [Full GC 8.200: [Tenured: 140K->116K(1408K), 0.0047238 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047886 secs]
8.205: [Full GC 8.205: [Tenured: 116K->128K(1408K), 0.0045911 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046539 secs]
8.210: [Full GC 8.210: [Tenured: 128K->128K(1408K), 0.0047481 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048149 secs]
8.215: [Full GC 8.215: [Tenured: 128K->140K(1408K), 0.0045363 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045972 secs]
8.220: [Full GC 8.220: [Tenured: 140K->116K(1408K), 0.0047419 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048087 secs]
8.225: [Full GC 8.225: [Tenured: 116K->128K(1408K), 0.0049976 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050624 secs]
8.231: [Full GC 8.231: [Tenured: 128K->128K(1408K), 0.0047724 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048394 secs]
8.236: [Full GC 8.236: [Tenured: 128K->140K(1408K), 0.0045835 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046467 secs]
8.241: [Full GC 8.241: [Tenured: 140K->116K(1408K), 0.0047408 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048068 secs]
8.246: [Full GC 8.246: [Tenured: 116K->128K(1408K), 0.0046120 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046755 secs]
8.251: [Full GC 8.251: [Tenured: 128K->128K(1408K), 0.0047400 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048062 secs]
8.256: [Full GC 8.257: [Tenured: 128K->140K(1408K), 0.0047065 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047727 secs]
8.262: [Full GC 8.262: [Tenured: 140K->116K(1408K), 0.0047324 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047995 secs]
8.267: [Full GC 8.267: [Tenured: 116K->128K(1408K), 0.0045978 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046612 secs]
8.273: [Full GC 8.273: [Tenured: 128K->128K(1408K), 0.0047366 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048020 secs]
8.278: [Full GC 8.278: [Tenured: 128K->140K(1408K), 0.0045732 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046366 secs]
8.283: [Full GC 8.283: [Tenured: 140K->116K(1408K), 0.0047070 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047724 secs]
8.288: [Full GC 8.288: [Tenured: 116K->128K(1408K), 0.0046612 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047260 secs]
8.293: [Full GC 8.293: [Tenured: 128K->128K(1408K), 0.0047313 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047992 secs]
8.298: [Full GC 8.298: [Tenured: 128K->140K(1408K), 0.0045335 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045964 secs]
8.304: [Full GC 8.304: [Tenured: 140K->116K(1408K), 0.0047917 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048598 secs]
8.309: [Full GC 8.309: [Tenured: 116K->128K(1408K), 0.0045570 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046199 secs]
8.314: [Full GC 8.314: [Tenured: 128K->128K(1408K), 0.0047182 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047847 secs]
8.319: [Full GC 8.319: [Tenured: 128K->140K(1408K), 0.0046486 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047126 secs]
8.324: [Full GC 8.324: [Tenured: 140K->116K(1408K), 0.0047260 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047931 secs]
8.329: [Full GC 8.329: [Tenured: 116K->128K(1408K), 0.0045894 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046534 secs]
8.335: [Full GC 8.335: [Tenured: 128K->128K(1408K), 0.0047718 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048389 secs]
8.350: [Full GC 8.350: [Tenured: 128K->140K(1408K), 0.0047473 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048135 secs]
8.356: [Full GC 8.356: [Tenured: 140K->116K(1408K), 0.0047785 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048461 secs]
8.361: [Full GC 8.361: [Tenured: 116K->128K(1408K), 0.0046095 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046738 secs]
8.366: [Full GC 8.367: [Tenured: 128K->128K(1408K), 0.0047732 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048403 secs]
8.372: [Full GC 8.372: [Tenured: 128K->140K(1408K), 0.0045824 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046467 secs]
8.377: [Full GC 8.377: [Tenured: 140K->116K(1408K), 0.0053093 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053825 secs]
8.383: [Full GC 8.383: [Tenured: 116K->128K(1408K), 0.0049417 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050096 secs]
8.388: [Full GC 8.388: [Tenured: 128K->128K(1408K), 0.0047545 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048210 secs]
8.393: [Full GC 8.393: [Tenured: 128K->140K(1408K), 0.0050654 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051308 secs]
8.399: [Full GC 8.399: [Tenured: 140K->116K(1408K), 0.0048604 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049277 secs]
8.404: [Full GC 8.404: [Tenured: 116K->128K(1408K), 0.0046386 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047026 secs]
8.409: [Full GC 8.409: [Tenured: 128K->128K(1408K), 0.0050705 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051384 secs]
8.415: [Full GC 8.415: [Tenured: 128K->140K(1408K), 0.0046470 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047115 secs]
8.421: [Full GC 8.421: [Tenured: 140K->116K(1408K), 0.0049417 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050126 secs]
8.426: [Full GC 8.426: [Tenured: 116K->128K(1408K), 0.0049585 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050241 secs]
8.431: [Full GC 8.431: [Tenured: 128K->128K(1408K), 0.0047526 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048196 secs]
8.436: [Full GC 8.436: [Tenured: 128K->140K(1408K), 0.0046120 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046752 secs]
8.442: [Full GC 8.442: [Tenured: 140K->116K(1408K), 0.0051317 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052001 secs]
8.447: [Full GC 8.447: [Tenured: 116K->128K(1408K), 0.0046682 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047336 secs]
8.452: [Full GC 8.452: [Tenured: 128K->128K(1408K), 0.0047833 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048501 secs]
8.458: [Full GC 8.458: [Tenured: 128K->140K(1408K), 0.0049774 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050439 secs]
8.463: [Full GC 8.463: [Tenured: 140K->116K(1408K), 0.0047635 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048308 secs]
8.468: [Full GC 8.468: [Tenured: 116K->128K(1408K), 0.0046095 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046732 secs]
8.473: [Full GC 8.473: [Tenured: 128K->128K(1408K), 0.0050219 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050892 secs]
8.480: [Full GC 8.480: [Tenured: 128K->140K(1408K), 0.0051456 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052171 secs]
8.486: [Full GC 8.486: [Tenured: 140K->116K(1408K), 0.0051554 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052255 secs]
8.492: [Full GC 8.492: [Tenured: 116K->128K(1408K), 0.0047241 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047889 secs]
8.497: [Full GC 8.497: [Tenured: 128K->128K(1408K), 0.0047372 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048034 secs]
8.502: [Full GC 8.502: [Tenured: 128K->140K(1408K), 0.0050180 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050830 secs]
8.508: [Full GC 8.508: [Tenured: 140K->116K(1408K), 0.0049763 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050431 secs]
8.514: [Full GC 8.514: [Tenured: 116K->128K(1408K), 0.0050152 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050839 secs]
8.519: [Full GC 8.519: [Tenured: 128K->128K(1408K), 0.0052331 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053023 secs]
8.525: [Full GC 8.525: [Tenured: 128K->140K(1408K), 0.0047391 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048054 secs]
8.530: [Full GC 8.530: [Tenured: 140K->116K(1408K), 0.0048207 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048886 secs]
8.535: [Full GC 8.535: [Tenured: 116K->128K(1408K), 0.0050168 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050825 secs]
8.542: [Full GC 8.542: [Tenured: 128K->128K(1408K), 0.0050825 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051548 secs]
8.547: [Full GC 8.547: [Tenured: 128K->140K(1408K), 0.0048241 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048897 secs]
8.553: [Full GC 8.553: [Tenured: 140K->116K(1408K), 0.0056521 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0057259 secs]
8.559: [Full GC 8.559: [Tenured: 116K->128K(1408K), 0.0049878 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050548 secs]
8.565: [Full GC 8.565: [Tenured: 128K->128K(1408K), 0.0052384 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053093 secs]
8.571: [Full GC 8.571: [Tenured: 128K->140K(1408K), 0.0048260 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048914 secs]
8.576: [Full GC 8.576: [Tenured: 140K->116K(1408K), 0.0049531 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050221 secs]
8.582: [Full GC 8.582: [Tenured: 116K->128K(1408K), 0.0050976 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051635 secs]
8.588: [Full GC 8.588: [Tenured: 128K->128K(1408K), 0.0051574 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052322 secs]
8.594: [Full GC 8.594: [Tenured: 128K->140K(1408K), 0.0047850 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048495 secs]
8.601: [Full GC 8.601: [Tenured: 140K->116K(1408K), 0.0053655 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0054418 secs]
8.607: [Full GC 8.607: [Tenured: 116K->128K(1408K), 0.0048098 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048763 secs]
8.613: [Full GC 8.613: [Tenured: 128K->128K(1408K), 0.0054691 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0055423 secs]
8.619: [Full GC 8.619: [Tenured: 128K->140K(1408K), 0.0047718 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048380 secs]
8.624: [Full GC 8.624: [Tenured: 140K->116K(1408K), 0.0049984 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050680 secs]
8.630: [Full GC 8.630: [Tenured: 116K->128K(1408K), 0.0051713 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052401 secs]
8.636: [Full GC 8.636: [Tenured: 128K->128K(1408K), 0.0049054 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049744 secs]
8.641: [Full GC 8.641: [Tenured: 128K->140K(1408K), 0.0049065 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049735 secs]
8.647: [Full GC 8.647: [Tenured: 140K->116K(1408K), 0.0051216 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051900 secs]
8.652: [Full GC 8.652: [Tenured: 116K->128K(1408K), 0.0046322 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046956 secs]
8.657: [Full GC 8.657: [Tenured: 128K->128K(1408K), 0.0049492 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050191 secs]
8.663: [Full GC 8.663: [Tenured: 128K->140K(1408K), 0.0052649 secs] 142K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053328 secs]
8.669: [Full GC 8.669: [Tenured: 140K->116K(1408K), 0.0049995 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050699 secs]
8.676: [Full GC 8.676: [Tenured: 116K->128K(1408K), 0.0054012 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0054739 secs]
8.683: [Full GC 8.683: [Tenured: 128K->128K(1408K), 0.0051543 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052294 secs]
8.689: [Full GC 8.689: [Tenured: 128K->140K(1408K), 0.0050540 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051241 secs]
8.696: [Full GC 8.696: [Tenured: 140K->116K(1408K), 0.0050881 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051604 secs]
8.702: [Full GC 8.702: [Tenured: 116K->128K(1408K), 0.0050009 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050696 secs]
8.708: [Full GC 8.708: [Tenured: 128K->128K(1408K), 0.0052834 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053557 secs]
8.714: [Full GC 8.714: [Tenured: 128K->140K(1408K), 0.0048925 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049598 secs]
8.721: [Full GC 8.721: [Tenured: 140K->116K(1408K), 0.0054993 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0055736 secs]
8.728: [Full GC 8.728: [Tenured: 116K->128K(1408K), 0.0049900 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050587 secs]
8.734: [Full GC 8.734: [Tenured: 128K->128K(1408K), 0.0050769 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051490 secs]
8.740: [Full GC 8.740: [Tenured: 128K->140K(1408K), 0.0052049 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052753 secs]
8.747: [Full GC 8.747: [Tenured: 140K->116K(1408K), 0.0051523 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052261 secs]
8.754: [Full GC 8.754: [Tenured: 116K->128K(1408K), 0.0052680 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053389 secs]
8.760: [Full GC 8.760: [Tenured: 128K->128K(1408K), 0.0051043 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051783 secs]
8.766: [Full GC 8.766: [Tenured: 128K->140K(1408K), 0.0047542 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048213 secs]
8.771: [Full GC 8.771: [Tenured: 140K->116K(1408K), 0.0052054 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052761 secs]
8.777: [Full GC 8.777: [Tenured: 116K->128K(1408K), 0.0048503 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049174 secs]
8.783: [Full GC 8.783: [Tenured: 128K->128K(1408K), 0.0047822 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048492 secs]
8.788: [Full GC 8.788: [Tenured: 128K->140K(1408K), 0.0047028 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047688 secs]
8.803: [Full GC 8.803: [Tenured: 140K->116K(1408K), 0.0056021 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0056837 secs]
8.809: [Full GC 8.809: [Tenured: 116K->128K(1408K), 0.0045947 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046590 secs]
8.814: [Full GC 8.814: [Tenured: 128K->128K(1408K), 0.0048246 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048934 secs]
8.819: [Full GC 8.819: [Tenured: 128K->140K(1408K), 0.0046687 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047338 secs]
8.825: [Full GC 8.825: [Tenured: 140K->116K(1408K), 0.0048791 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049478 secs]
8.830: [Full GC 8.830: [Tenured: 116K->128K(1408K), 0.0049892 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050543 secs]
8.836: [Full GC 8.836: [Tenured: 128K->128K(1408K), 0.0048135 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048805 secs]
8.841: [Full GC 8.841: [Tenured: 128K->140K(1408K), 0.0046011 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046637 secs]
8.846: [Full GC 8.846: [Tenured: 140K->116K(1408K), 0.0050054 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050722 secs]
8.851: [Full GC 8.851: [Tenured: 116K->128K(1408K), 0.0046713 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047350 secs]
8.856: [Full GC 8.857: [Tenured: 128K->128K(1408K), 0.0047308 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047970 secs]
8.861: [Full GC 8.862: [Tenured: 128K->140K(1408K), 0.0049001 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049638 secs]
8.867: [Full GC 8.867: [Tenured: 140K->116K(1408K), 0.0048881 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049543 secs]
8.873: [Full GC 8.873: [Tenured: 116K->128K(1408K), 0.0049040 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049699 secs]
8.880: [Full GC 8.880: [Tenured: 128K->128K(1408K), 0.0055666 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0056423 secs]
8.886: [Full GC 8.886: [Tenured: 128K->140K(1408K), 0.0050607 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051322 secs]
8.892: [Full GC 8.892: [Tenured: 140K->116K(1408K), 0.0049741 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050442 secs]
8.899: [Full GC 8.899: [Tenured: 116K->128K(1408K), 0.0052149 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052881 secs]
8.905: [Full GC 8.905: [Tenured: 128K->128K(1408K), 0.0049381 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050071 secs]
8.911: [Full GC 8.911: [Tenured: 128K->140K(1408K), 0.0052873 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053568 secs]
8.917: [Full GC 8.917: [Tenured: 140K->116K(1408K), 0.0049978 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050674 secs]
8.922: [Full GC 8.922: [Tenured: 116K->128K(1408K), 0.0048755 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049406 secs]
8.928: [Full GC 8.928: [Tenured: 128K->128K(1408K), 0.0053429 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0054144 secs]
8.934: [Full GC 8.934: [Tenured: 128K->140K(1408K), 0.0048498 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049157 secs]
8.941: [Full GC 8.941: [Tenured: 140K->116K(1408K), 0.0057063 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0057815 secs]
8.947: [Full GC 8.947: [Tenured: 116K->128K(1408K), 0.0048705 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049378 secs]
8.953: [Full GC 8.953: [Tenured: 128K->128K(1408K), 0.0050026 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050722 secs]
8.958: [Full GC 8.958: [Tenured: 128K->140K(1408K), 0.0050766 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051434 secs]
8.965: [Full GC 8.965: [Tenured: 140K->116K(1408K), 0.0053278 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0054012 secs]
8.972: [Full GC 8.972: [Tenured: 116K->128K(1408K), 0.0054401 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0055122 secs]
8.978: [Full GC 8.978: [Tenured: 128K->128K(1408K), 0.0051141 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051836 secs]
8.984: [Full GC 8.984: [Tenured: 128K->140K(1408K), 0.0049277 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050040 secs]
8.989: [Full GC 8.989: [Tenured: 140K->116K(1408K), 0.0053258 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053976 secs]
8.995: [Full GC 8.996: [Tenured: 116K->128K(1408K), 0.0049140 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049822 secs]
9.001: [Full GC 9.001: [Tenured: 128K->128K(1408K), 0.0049476 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050152 secs]
9.007: [Full GC 9.007: [Tenured: 128K->140K(1408K), 0.0049850 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050532 secs]
9.013: [Full GC 9.013: [Tenured: 140K->116K(1408K), 0.0049769 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050470 secs]
9.018: [Full GC 9.018: [Tenured: 116K->128K(1408K), 0.0052001 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052677 secs]
9.024: [Full GC 9.024: [Tenured: 128K->128K(1408K), 0.0049699 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050498 secs]
9.030: [Full GC 9.030: [Tenured: 128K->140K(1408K), 0.0048878 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049540 secs]
9.035: [Full GC 9.035: [Tenured: 140K->116K(1408K), 0.0052409 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053105 secs]
9.041: [Full GC 9.041: [Tenured: 116K->128K(1408K), 0.0048889 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049559 secs]
9.047: [Full GC 9.047: [Tenured: 128K->128K(1408K), 0.0049319 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049987 secs]
9.052: [Full GC 9.052: [Tenured: 128K->140K(1408K), 0.0052761 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053440 secs]
9.058: [Full GC 9.058: [Tenured: 140K->116K(1408K), 0.0049305 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050001 secs]
9.064: [Full GC 9.064: [Tenured: 116K->128K(1408K), 0.0048766 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049442 secs]
9.069: [Full GC 9.069: [Tenured: 128K->128K(1408K), 0.0049140 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049814 secs]
9.085: [Full GC 9.085: [Tenured: 128K->140K(1408K), 0.0053529 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0054328 secs]
9.091: [Full GC 9.091: [Tenured: 140K->116K(1408K), 0.0049744 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050448 secs]
9.096: [Full GC 9.097: [Tenured: 116K->128K(1408K), 0.0052197 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052909 secs]
9.102: [Full GC 9.103: [Tenured: 128K->128K(1408K), 0.0049353 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050048 secs]
9.108: [Full GC 9.108: [Tenured: 128K->140K(1408K), 0.0048657 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049336 secs]
9.114: [Full GC 9.114: [Tenured: 140K->116K(1408K), 0.0051515 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052211 secs]
9.119: [Full GC 9.119: [Tenured: 116K->128K(1408K), 0.0046950 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047587 secs]
9.125: [Full GC 9.125: [Tenured: 128K->128K(1408K), 0.0049347 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050043 secs]
9.130: [Full GC 9.130: [Tenured: 128K->140K(1408K), 0.0049202 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049850 secs]
9.135: [Full GC 9.135: [Tenured: 140K->116K(1408K), 0.0047607 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048277 secs]
9.140: [Full GC 9.140: [Tenured: 116K->128K(1408K), 0.0046227 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046866 secs]
9.146: [Full GC 9.146: [Tenured: 128K->128K(1408K), 0.0050769 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051442 secs]
9.151: [Full GC 9.151: [Tenured: 128K->140K(1408K), 0.0047841 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048492 secs]
9.157: [Full GC 9.157: [Tenured: 140K->116K(1408K), 0.0049515 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050207 secs]
9.162: [Full GC 9.162: [Tenured: 116K->128K(1408K), 0.0052205 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052873 secs]
